"Activity" "Subject" "Feature" "Mean value"
"LAYING" 23 "tBodyGyroJerk mean Y" -0.0371943475238806
"LAYING" 23 "tBodyGyroJerk mean Z" -0.0675588457014925
"LAYING" 23 "tBodyGyroJerk std X" -0.96789425641791
"LAYING" 23 "tBodyGyroJerk std Y" -0.975650857761194
"LAYING" 23 "tBodyGyroJerk std Z" -0.984483041492537
"LAYING" 23 "tBodyGyroJerkMag mean" -0.979297596119403
"LAYING" 23 "tBodyGyroJerkMag std" -0.967620496716418
"LAYING" 23 "tBodyGyroMag mean" -0.927089736268657
"LAYING" 23 "tBodyGyroMag std" -0.930799131791045
"LAYING" 23 "tGravityAcc mean X" -0.292471075522388
"LAYING" 23 "tGravityAcc mean Y" 0.684663420746269
"LAYING" 23 "tGravityAcc mean Z" 0.495016912432836
"LAYING" 23 "tGravityAcc std X" -0.930341418149254
"LAYING" 23 "tGravityAcc std Y" -0.964476045074627
"LAYING" 23 "tGravityAcc std Z" -0.951478445104478
"LAYING" 23 "tGravityAccMag mean" -0.943414628358209
"LAYING" 23 "tGravityAccMag std" -0.922406051791045
"LAYING" 24 "angle tBodyAccJerkMean gravityMean" 0.0369006013185714
"LAYING" 24 "angle tBodyAccMean gravity" -0.0106131241642857
"LAYING" 24 "angle tBodyGyroJerkMean gravityMean" 0.0173554758285714
"LAYING" 24 "angle tBodyGyroMean gravityMean" 0.0372059086285714
"LAYING" 24 "angle X gravityMean" 0.499848737857143
"LAYING" 24 "angle Y gravityMean" -0.492287025857143
"LAYING" 24 "angle Z gravityMean" -0.507019938285714
"LAYING" 24 "fBodyAcc mean X" -0.974789999285714
"LAYING" 24 "fBodyAcc mean Y" -0.959974274571429
"LAYING" 24 "fBodyAcc mean Z" -0.970321991714286
"LAYING" 24 "fBodyAcc meanFreq X" -0.222958352901429
"LAYING" 24 "fBodyAcc meanFreq Y" 0.0705691086571429
"LAYING" 24 "fBodyAcc meanFreq Z" 0.230269753914286
"LAYING" 24 "fBodyAcc std X" -0.977045260571429
"LAYING" 24 "fBodyAcc std Y" -0.9535584
"LAYING" 24 "fBodyAcc std Z" -0.967188198571429
"LAYING" 24 "fBodyAccJerk mean X" -0.976887901571429
"LAYING" 24 "fBodyAccJerk mean Y" -0.971696279857143
"LAYING" 24 "fBodyAccJerk mean Z" -0.975632420428571
"LAYING" 24 "fBodyAccJerk meanFreq X" 0.0410381510042857
"LAYING" 24 "fBodyAccJerk meanFreq Y" -0.141961208041714
"LAYING" 24 "fBodyAccJerk meanFreq Z" 0.0650536847772571
"LAYING" 24 "fBodyAccJerk std X" -0.980350748142857
"LAYING" 24 "fBodyAccJerk std Y" -0.972434196714286
"LAYING" 24 "fBodyAccJerk std Z" -0.982281553142857
"LAYING" 24 "fBodyAccMag mean" -0.962840820428571
"LAYING" 24 "fBodyAccMag meanFreq" 0.17601722025
"LAYING" 24 "fBodyAccMag std" -0.964051810714286
"LAYING" 24 "fBodyBodyAccJerkMag mean" -0.969949269571429
"LAYING" 24 "fBodyBodyAccJerkMag meanFreq" 0.172121086168571
"LAYING" 24 "fBodyBodyAccJerkMag std" -0.968087778
"LAYING" 24 "fBodyBodyGyroJerkMag mean" -0.977821335571429
"LAYING" 24 "fBodyBodyGyroJerkMag meanFreq" 0.107252553754286
"LAYING" 24 "fBodyBodyGyroJerkMag std" -0.975481548714286
"LAYING" 24 "fBodyBodyGyroMag mean" -0.962001199
"LAYING" 24 "fBodyBodyGyroMag meanFreq" -0.0802049169128571
"LAYING" 24 "fBodyBodyGyroMag std" -0.952644449285714
"LAYING" 24 "fBodyGyro mean X" -0.971789052714286
"LAYING" 24 "fBodyGyro mean Y" -0.968170332428571
"LAYING" 24 "fBodyGyro mean Z" -0.967577361142857
"LAYING" 24 "fBodyGyro meanFreq X" -0.06617939667
"LAYING" 24 "fBodyGyro meanFreq Y" -0.239924763457143
"LAYING" 24 "fBodyGyro meanFreq Z" 0.0674681472885714
"LAYING" 24 "fBodyGyro std X" -0.974488400714286
"LAYING" 24 "fBodyGyro std Y" -0.965134152428571
"LAYING" 24 "fBodyGyro std Z" -0.972199238
"LAYING" 24 "tBodyAcc mean X" 0.281033900571429
"LAYING" 24 "tBodyAcc mean Y" -0.0194494098614286
"LAYING" 24 "tBodyAcc mean Z" -0.1036581505
"LAYING" 24 "tBodyAcc std X" -0.976362515428571
"LAYING" 24 "tBodyAcc std Y" -0.954201823857143
"LAYING" 24 "tBodyAcc std Z" -0.967044236428571
"LAYING" 24 "tBodyAccJerk mean X" 0.0752196666428571
"LAYING" 24 "tBodyAccJerk mean Y" 0.0107680190087143
"LAYING" 24 "tBodyAccJerk mean Z" -0.000374189681428571
"LAYING" 24 "tBodyAccJerk std X" -0.977463775571429
"LAYING" 24 "tBodyAccJerk std Y" -0.971049778142857
"LAYING" 24 "tBodyAccJerk std Z" -0.979517896142857
"LAYING" 24 "tBodyAccJerkMag mean" -0.97923282
"LAYING" 24 "tBodyAccJerkMag std" -0.969642290285714
"LAYING" 24 "tBodyAccMag mean" -0.969829984285714
"LAYING" 24 "tBodyAccMag std" -0.960167907285714
"LAYING" 24 "tBodyGyro mean X" -0.0267812218571429
"LAYING" 24 "tBodyGyro mean Y" -0.0761476351714286
"LAYING" 24 "tBodyGyro mean Z" 0.0938472163142857
"LAYING" 24 "tBodyGyro std X" -0.973662822428571
"LAYING" 24 "tBodyGyro std Y" -0.966041673
"LAYING" 24 "tBodyGyro std Z" -0.968889156142857
"LAYING" 24 "tBodyGyroJerk mean X" -0.102277358585714
"LAYING" 24 "tBodyGyroJerk mean Y" -0.0384875867528571
"LAYING" 24 "tBodyGyroJerk mean Z" -0.0595736770285714
"LAYING" 24 "tBodyGyroJerk std X" -0.983775833714286
"LAYING" 24 "tBodyGyroJerk std Y" -0.980357062142857
"LAYING" 24 "tBodyGyroJerk std Z" -0.980768874571429
"LAYING" 24 "tBodyGyroJerkMag mean" -0.985086413428571
"LAYING" 24 "tBodyGyroJerkMag std" -0.976177142571429
"LAYING" 24 "tBodyGyroMag mean" -0.962284921142857
"LAYING" 24 "tBodyGyroMag std" -0.951264441
"LAYING" 24 "tGravityAcc mean X" -0.344737755285714
"LAYING" 24 "tGravityAcc mean Y" 0.732661247714286
"LAYING" 24 "tGravityAcc mean Z" 0.681459210714286
"LAYING" 24 "tGravityAcc std X" -0.979563942714286
"LAYING" 24 "tGravityAcc std Y" -0.988930714857143
"LAYING" 24 "tGravityAcc std Z" -0.983274524857143
"LAYING" 24 "tGravityAccMag mean" -0.969829984285714
"LAYING" 24 "tGravityAccMag std" -0.960167907285714
"LAYING" 25 "angle tBodyAccJerkMean gravityMean" 0.0100652118091429
"LAYING" 25 "angle tBodyAccMean gravity" 0.0171268423585714
"LAYING" 25 "angle tBodyGyroJerkMean gravityMean" 0.0299153941985714
"LAYING" 25 "angle tBodyGyroMean gravityMean" 0.0343351949571429
"LAYING" 25 "angle X gravityMean" 0.346971724314286
"LAYING" 25 "angle Y gravityMean" -0.427103294857143
"LAYING" 25 "angle Z gravityMean" -0.503565613878571
"LAYING" 25 "fBodyAcc mean X" -0.947638729428571
"LAYING" 25 "fBodyAcc mean Y" -0.939030561714286
"LAYING" 25 "fBodyAcc mean Z" -0.938342640285714
"LAYING" 25 "fBodyAcc meanFreq X" -0.346577152805714
"LAYING" 25 "fBodyAcc meanFreq Y" -0.0507306963771429
"LAYING" 25 "fBodyAcc meanFreq Z" 0.0478013002842857
"LAYING" 25 "fBodyAcc std X" -0.931731236757143
"LAYING" 25 "fBodyAcc std Y" -0.920508163671429
"LAYING" 25 "fBodyAcc std Z" -0.912368090714286
"LAYING" 25 "fBodyAccJerk mean X" -0.975986733428571
"LAYING" 25 "fBodyAccJerk mean Y" -0.968340668428571
"LAYING" 25 "fBodyAccJerk mean Z" -0.970350978285714
"LAYING" 25 "fBodyAccJerk meanFreq X" -0.080781968974
"LAYING" 25 "fBodyAccJerk meanFreq Y" -0.190593204057143
"LAYING" 25 "fBodyAccJerk meanFreq Z" -0.0836553492822857
"LAYING" 25 "fBodyAccJerk std X" -0.977149522571429
"LAYING" 25 "fBodyAccJerk std Y" -0.966906785857143
"LAYING" 25 "fBodyAccJerk std Z" -0.975659811428571
"LAYING" 25 "fBodyAccMag mean" -0.918111695157143
"LAYING" 25 "fBodyAccMag meanFreq" -0.0357298636557143
"LAYING" 25 "fBodyAccMag std" -0.889663151142857
"LAYING" 25 "fBodyBodyAccJerkMag mean" -0.969346692571429
"LAYING" 25 "fBodyBodyAccJerkMag meanFreq" 0.212349397044286
"LAYING" 25 "fBodyBodyAccJerkMag std" -0.964951835
"LAYING" 25 "fBodyBodyGyroJerkMag mean" -0.972281006857143
"LAYING" 25 "fBodyBodyGyroJerkMag meanFreq" 0.136557646957143
"LAYING" 25 "fBodyBodyGyroJerkMag std" -0.9693801
"LAYING" 25 "fBodyBodyGyroMag mean" -0.941136858428571
"LAYING" 25 "fBodyBodyGyroMag meanFreq" -0.136701948864286
"LAYING" 25 "fBodyBodyGyroMag std" -0.929519352142857
"LAYING" 25 "fBodyGyro mean X" -0.955658325571429
"LAYING" 25 "fBodyGyro mean Y" -0.951619022285714
"LAYING" 25 "fBodyGyro mean Z" -0.953833902285714
"LAYING" 25 "fBodyGyro meanFreq X" -0.198703391647143
"LAYING" 25 "fBodyGyro meanFreq Y" -0.157572511105714
"LAYING" 25 "fBodyGyro meanFreq Z" 0.0395047783
"LAYING" 25 "fBodyGyro std X" -0.964362593428571
"LAYING" 25 "fBodyGyro std Y" -0.945571261857143
"LAYING" 25 "fBodyGyro std Z" -0.960983665285714
"LAYING" 25 "tBodyAcc mean X" 0.246241523714286
"LAYING" 25 "tBodyAcc mean Y" -0.01314637261
"LAYING" 25 "tBodyAcc mean Z" -0.0924664510442857
"LAYING" 25 "tBodyAcc std X" -0.935738074342857
"LAYING" 25 "tBodyAcc std Y" -0.923548588428571
"LAYING" 25 "tBodyAcc std Z" -0.917061300228571
"LAYING" 25 "tBodyAccJerk mean X" 0.09315327603
"LAYING" 25 "tBodyAccJerk mean Y" -0.00297630347728571
"LAYING" 25 "tBodyAccJerk mean Z" -0.0234742402987143
"LAYING" 25 "tBodyAccJerk std X" -0.975474171142857
"LAYING" 25 "tBodyAccJerk std Y" -0.966527825857143
"LAYING" 25 "tBodyAccJerk std Z" -0.973697489285714
"LAYING" 25 "tBodyAccJerkMag mean" -0.974205022714286
"LAYING" 25 "tBodyAccJerkMag std" -0.967769362714286
"LAYING" 25 "tBodyAccMag mean" -0.924732819857143
"LAYING" 25 "tBodyAccMag std" -0.886475088571429
"LAYING" 25 "tBodyGyro mean X" -0.000891069662571429
"LAYING" 25 "tBodyGyro mean Y" -0.123963111082857
"LAYING" 25 "tBodyGyro mean Z" 0.146446701557143
"LAYING" 25 "tBodyGyro std X" -0.962148028571429
"LAYING" 25 "tBodyGyro std Y" -0.947445175714286
"LAYING" 25 "tBodyGyro std Z" -0.956157946285714
"LAYING" 25 "tBodyGyroJerk mean X" -0.104728976657143
"LAYING" 25 "tBodyGyroJerk mean Y" -0.0392301177969857
"LAYING" 25 "tBodyGyroJerk mean Z" -0.0599382902428571
"LAYING" 25 "tBodyGyroJerk std X" -0.972417890428571
"LAYING" 25 "tBodyGyroJerk std Y" -0.974810905
"LAYING" 25 "tBodyGyroJerk std Z" -0.981380174857143
"LAYING" 25 "tBodyGyroJerkMag mean" -0.979395801142857
"LAYING" 25 "tBodyGyroJerkMag std" -0.969999562857143
"LAYING" 25 "tBodyGyroMag mean" -0.918458390428571
"LAYING" 25 "tBodyGyroMag std" -0.926243184142857
"LAYING" 25 "tGravityAcc mean X" -0.141064977757143
"LAYING" 25 "tGravityAcc mean Y" 0.611514994
"LAYING" 25 "tGravityAcc mean Z" 0.620200658642857
"LAYING" 25 "tGravityAcc std X" -0.894009595142857
"LAYING" 25 "tGravityAcc std Y" -0.960278307571429
"LAYING" 25 "tGravityAcc std Z" -0.923928253428571
"LAYING" 25 "tGravityAccMag mean" -0.924732819857143
"LAYING" 25 "tGravityAccMag std" -0.886475088571429
"LAYING" 26 "angle tBodyAccJerkMean gravityMean" -0.0187121703680556
"LAYING" 26 "angle tBodyAccMean gravity" 0.00415722316152778
"LAYING" 26 "angle tBodyGyroJerkMean gravityMean" 0.00183580722083333
"LAYING" 26 "angle tBodyGyroMean gravityMean" -0.0294509539583333
"LAYING" 26 "angle X gravityMean" 0.372891310277778
"LAYING" 26 "angle Y gravityMean" -0.719412830416667
"LAYING" 26 "angle Z gravityMean" 0.0489176476388889
"LAYING" 26 "fBodyAcc mean X" -0.974016176527778
"LAYING" 26 "fBodyAcc mean Y" -0.962461124305556
"LAYING" 26 "fBodyAcc mean Z" -0.95156594625
"LAYING" 26 "fBodyAcc meanFreq X" -0.148912121697222
"LAYING" 26 "fBodyAcc meanFreq Y" 0.240597438814583
"LAYING" 26 "fBodyAcc meanFreq Z" 0.0627474804925
"LAYING" 26 "fBodyAcc std X" -0.971718824583333
"LAYING" 26 "fBodyAcc std Y" -0.964590430138889
"LAYING" 26 "fBodyAcc std Z" -0.923923991944444
"LAYING" 26 "fBodyAccJerk mean X" -0.981329999027778
"LAYING" 26 "fBodyAccJerk mean Y" -0.970833221666667
"LAYING" 26 "fBodyAccJerk mean Z" -0.97477568375
"LAYING" 26 "fBodyAccJerk meanFreq X" 0.114787481842222
"LAYING" 26 "fBodyAccJerk meanFreq Y" 0.0141056829361111
"LAYING" 26 "fBodyAccJerk meanFreq Z" 0.00103397312222222
"LAYING" 26 "fBodyAccJerk std X" -0.983949290694444
"LAYING" 26 "fBodyAccJerk std Y" -0.973215319722222
"LAYING" 26 "fBodyAccJerk std Z" -0.980745097361111
"LAYING" 26 "fBodyAccMag mean" -0.956001034027778
"LAYING" 26 "fBodyAccMag meanFreq" 0.127358410820833
"LAYING" 26 "fBodyAccMag std" -0.94550856
"LAYING" 26 "fBodyBodyAccJerkMag mean" -0.973681222777778
"LAYING" 26 "fBodyBodyAccJerkMag meanFreq" 0.273485129381944
"LAYING" 26 "fBodyBodyAccJerkMag std" -0.972530077916667
"LAYING" 26 "fBodyBodyGyroJerkMag mean" -0.975727853888889
"LAYING" 26 "fBodyBodyGyroJerkMag meanFreq" 0.0886671328836111
"LAYING" 26 "fBodyBodyGyroJerkMag std" -0.972645710694444
"LAYING" 26 "fBodyBodyGyroMag mean" -0.946812642361111
"LAYING" 26 "fBodyBodyGyroMag meanFreq" -0.196344267730556
"LAYING" 26 "fBodyBodyGyroMag std" -0.923682244861111
"LAYING" 26 "fBodyGyro mean X" -0.955413596111111
"LAYING" 26 "fBodyGyro mean Y" -0.964310893611111
"LAYING" 26 "fBodyGyro mean Z" -0.958190099861111
"LAYING" 26 "fBodyGyro meanFreq X" -0.154987482663889
"LAYING" 26 "fBodyGyro meanFreq Y" -0.146020121881944
"LAYING" 26 "fBodyGyro meanFreq Z" 0.000812185868055555
"LAYING" 26 "fBodyGyro std X" -0.958224495416667
"LAYING" 26 "fBodyGyro std Y" -0.959991907083333
"LAYING" 26 "fBodyGyro std Z" -0.960015831111111
"LAYING" 26 "tBodyAcc mean X" 0.2894756525
"LAYING" 26 "tBodyAcc mean Y" -0.0166296542054167
"LAYING" 26 "tBodyAcc mean Z" -0.118530240291667
"LAYING" 26 "tBodyAcc std X" -0.972255551527778
"LAYING" 26 "tBodyAcc std Y" -0.962759422361111
"LAYING" 26 "tBodyAcc std Z" -0.929586835277778
"LAYING" 26 "tBodyAccJerk mean X" 0.0767515438611111
"LAYING" 26 "tBodyAccJerk mean Y" 0.0123984271386111
"LAYING" 26 "tBodyAccJerk mean Z" -0.00443927981861111
"LAYING" 26 "tBodyAccJerk std X" -0.981739386805556
"LAYING" 26 "tBodyAccJerk std Y" -0.970921587777778
"LAYING" 26 "tBodyAccJerk std Z" -0.978402956527778
"LAYING" 26 "tBodyAccJerkMag mean" -0.979890228194444
"LAYING" 26 "tBodyAccJerkMag std" -0.973644462777778
"LAYING" 26 "tBodyAccMag mean" -0.955340661527778
"LAYING" 26 "tBodyAccMag std" -0.943314107916667
"LAYING" 26 "tBodyGyro mean X" -0.0168300887791667
"LAYING" 26 "tBodyGyro mean Y" -0.0619700871944444
"LAYING" 26 "tBodyGyro mean Z" 0.113451899791667
"LAYING" 26 "tBodyGyro std X" -0.957167680694444
"LAYING" 26 "tBodyGyro std Y" -0.961142911805556
"LAYING" 26 "tBodyGyro std Z" -0.956537051666667
"LAYING" 26 "tBodyGyroJerk mean X" -0.102266714236111
"LAYING" 26 "tBodyGyroJerk mean Y" -0.0415878968152778
"LAYING" 26 "tBodyGyroJerk mean Z" -0.0624334556236111
"LAYING" 26 "tBodyGyroJerk std X" -0.97392395125
"LAYING" 26 "tBodyGyroJerk std Y" -0.980482834444444
"LAYING" 26 "tBodyGyroJerk std Z" -0.980112732777778
"LAYING" 26 "tBodyGyroJerkMag mean" -0.983235025416667
"LAYING" 26 "tBodyGyroJerkMag std" -0.973650041666667
"LAYING" 26 "tBodyGyroMag mean" -0.944605127222222
"LAYING" 26 "tBodyGyroMag std" -0.924043007638889
"LAYING" 26 "tGravityAcc mean X" -0.1719930545
"LAYING" 26 "tGravityAcc mean Y" 0.899242553055556
"LAYING" 26 "tGravityAcc mean Z" -0.0369192905555556
"LAYING" 26 "tGravityAcc std X" -0.961509742916667
"LAYING" 26 "tGravityAcc std Y" -0.986036192361111
"LAYING" 26 "tGravityAcc std Z" -0.950710357083333
"LAYING" 26 "tGravityAccMag mean" -0.955340661527778
"LAYING" 26 "tGravityAccMag std" -0.943314107916667
"LAYING" 27 "angle tBodyAccJerkMean gravityMean" 0.0259656101685714
"LAYING" 27 "angle tBodyAccMean gravity" 0.0539272789731429
"LAYING" 27 "angle tBodyGyroJerkMean gravityMean" 0.0564784675285714
"LAYING" 27 "angle tBodyGyroMean gravityMean" 0.00521399480614286
"LAYING" 27 "angle X gravityMean" 0.398207971714286
"LAYING" 27 "angle Y gravityMean" 0.0982209111428571
"LAYING" 27 "angle Z gravityMean" -0.756497965428571
"LAYING" 27 "fBodyAcc mean X" -0.980213187428571
"LAYING" 27 "fBodyAcc mean Y" -0.963635575142857
"LAYING" 27 "fBodyAcc mean Z" -0.974580069142857
"LAYING" 27 "fBodyAcc meanFreq X" -0.34641362517
"LAYING" 27 "fBodyAcc meanFreq Y" -0.1830181401
"LAYING" 27 "fBodyAcc meanFreq Z" 0.130679193077143
"LAYING" 27 "fBodyAcc std X" -0.971409075142857
"LAYING" 27 "fBodyAcc std Y" -0.937083636714286
"LAYING" 27 "fBodyAcc std Z" -0.962524372714286
"LAYING" 27 "fBodyAccJerk mean X" -0.988580046285714
"LAYING" 27 "fBodyAccJerk mean Y" -0.984752927142857
"LAYING" 27 "fBodyAccJerk mean Z" -0.985544945285714
"LAYING" 27 "fBodyAccJerk meanFreq X" 0.06559671734
"LAYING" 27 "fBodyAccJerk meanFreq Y" -0.0185799188572857
"LAYING" 27 "fBodyAccJerk meanFreq Z" 0.0652078600842857
"LAYING" 27 "fBodyAccJerk std X" -0.989287359142857
"LAYING" 27 "fBodyAccJerk std Y" -0.986215013
"LAYING" 27 "fBodyAccJerk std Z" -0.988348904571429
"LAYING" 27 "fBodyAccMag mean" -0.968020521285714
"LAYING" 27 "fBodyAccMag meanFreq" -0.121302340485714
"LAYING" 27 "fBodyAccMag std" -0.958111895857143
"LAYING" 27 "fBodyBodyAccJerkMag mean" -0.987514525142857
"LAYING" 27 "fBodyBodyAccJerkMag meanFreq" 0.353266127962857
"LAYING" 27 "fBodyBodyAccJerkMag std" -0.98724716
"LAYING" 27 "fBodyBodyGyroJerkMag mean" -0.988695277714286
"LAYING" 27 "fBodyBodyGyroJerkMag meanFreq" 0.090987582813
"LAYING" 27 "fBodyBodyGyroJerkMag std" -0.988058401142857
"LAYING" 27 "fBodyBodyGyroMag mean" -0.970249638857143
"LAYING" 27 "fBodyBodyGyroMag meanFreq" -0.124998552485714
"LAYING" 27 "fBodyBodyGyroMag std" -0.958975084
"LAYING" 27 "fBodyGyro mean X" -0.975892407428571
"LAYING" 27 "fBodyGyro mean Y" -0.976092920571429
"LAYING" 27 "fBodyGyro mean Z" -0.985957788
"LAYING" 27 "fBodyGyro meanFreq X" -0.125551597817143
"LAYING" 27 "fBodyGyro meanFreq Y" -0.2155078006
"LAYING" 27 "fBodyGyro meanFreq Z" 0.100235755224429
"LAYING" 27 "fBodyGyro std X" -0.977509583571429
"LAYING" 27 "fBodyGyro std Y" -0.968135251857143
"LAYING" 27 "fBodyGyro std Z" -0.985730995857143
"LAYING" 27 "tBodyAcc mean X" 0.274227162571429
"LAYING" 27 "tBodyAcc mean Y" -0.0166103510562857
"LAYING" 27 "tBodyAcc mean Z" -0.107310493242857
"LAYING" 27 "tBodyAcc std X" -0.973691429428571
"LAYING" 27 "tBodyAcc std Y" -0.943061150285714
"LAYING" 27 "tBodyAcc std Z" -0.965490276285714
"LAYING" 27 "tBodyAccJerk mean X" 0.0783960268571429
"LAYING" 27 "tBodyAccJerk mean Y" 0.0132805054325714
"LAYING" 27 "tBodyAccJerk mean Z" -0.00154105089764286
"LAYING" 27 "tBodyAccJerk std X" -0.988416723857143
"LAYING" 27 "tBodyAccJerk std Y" -0.984867286857143
"LAYING" 27 "tBodyAccJerk std Z" -0.987644127
"LAYING" 27 "tBodyAccJerkMag mean" -0.988349656571429
"LAYING" 27 "tBodyAccJerkMag std" -0.987891003571429
"LAYING" 27 "tBodyAccMag mean" -0.961834634857143
"LAYING" 27 "tBodyAccMag std" -0.957895927714286
"LAYING" 27 "tBodyGyro mean X" -0.0161545406857143
"LAYING" 27 "tBodyGyro mean Y" -0.113675060885714
"LAYING" 27 "tBodyGyro mean Z" 0.0966210349428571
"LAYING" 27 "tBodyGyro std X" -0.977010769857143
"LAYING" 27 "tBodyGyro std Y" -0.970747514
"LAYING" 27 "tBodyGyro std Z" -0.984781484857143
"LAYING" 27 "tBodyGyroJerk mean X" -0.1022095722
"LAYING" 27 "tBodyGyroJerk mean Y" -0.0347735325871429
"LAYING" 27 "tBodyGyroJerk mean Z" -0.0576790435142857
"LAYING" 27 "tBodyGyroJerk std X" -0.985835459428571
"LAYING" 27 "tBodyGyroJerk std Y" -0.989046576
"LAYING" 27 "tBodyGyroJerk std Z" -0.994465157714286
"LAYING" 27 "tBodyGyroJerkMag mean" -0.990839526285714
"LAYING" 27 "tBodyGyroJerkMag std" -0.988212425428571
"LAYING" 27 "tBodyGyroMag mean" -0.951777099571429
"LAYING" 27 "tBodyGyroMag std" -0.959020036285714
"LAYING" 27 "tGravityAcc mean X" -0.206783742242857
"LAYING" 27 "tGravityAcc mean Y" -0.0199270225714286
"LAYING" 27 "tGravityAcc mean Z" 0.893884468571429
"LAYING" 27 "tGravityAcc std X" -0.963761977857143
"LAYING" 27 "tGravityAcc std Y" -0.966087103857143
"LAYING" 27 "tGravityAcc std Z" -0.967886002
"LAYING" 27 "tGravityAccMag mean" -0.961834634857143
"LAYING" 27 "tGravityAccMag std" -0.957895927714286
"LAYING" 28 "angle tBodyAccJerkMean gravityMean" 0.0190444742957746
"LAYING" 28 "angle tBodyAccMean gravity" 0.00777276090309859
"LAYING" 28 "angle tBodyGyroJerkMean gravityMean" -0.0530255507746479
"LAYING" 28 "angle tBodyGyroMean gravityMean" 0.0150996692507042
"LAYING" 28 "angle X gravityMean" 0.395076582253521
"LAYING" 28 "angle Y gravityMean" -0.426235558450704
"LAYING" 28 "angle Z gravityMean" -0.555002876901408
"LAYING" 28 "fBodyAcc mean X" -0.974359280140845
"LAYING" 28 "fBodyAcc mean Y" -0.954648102253521
"LAYING" 28 "fBodyAcc mean Z" -0.965406091549296
"LAYING" 28 "fBodyAcc meanFreq X" -0.115141826580282
"LAYING" 28 "fBodyAcc meanFreq Y" 0.0546075608732394
"LAYING" 28 "fBodyAcc meanFreq Z" 0.0834467170676056
"LAYING" 28 "fBodyAcc std X" -0.972438525352113
"LAYING" 28 "fBodyAcc std Y" -0.942791615915493
"LAYING" 28 "fBodyAcc std Z" -0.950116956478873
"LAYING" 28 "fBodyAccJerk mean X" -0.98147206915493
"LAYING" 28 "fBodyAccJerk mean Y" -0.977212387746479
"LAYING" 28 "fBodyAccJerk mean Z" -0.98038005915493
"LAYING" 28 "fBodyAccJerk meanFreq X" 0.188447976580282
"LAYING" 28 "fBodyAccJerk meanFreq Y" 0.0279305879725352
"LAYING" 28 "fBodyAccJerk meanFreq Z" 0.0265752327492958
"LAYING" 28 "fBodyAccJerk std X" -0.983213244366197
"LAYING" 28 "fBodyAccJerk std Y" -0.978343915774648
"LAYING" 28 "fBodyAccJerk std Z" -0.983854158873239
"LAYING" 28 "fBodyAccMag mean" -0.961046326338028
"LAYING" 28 "fBodyAccMag meanFreq" -0.0494678208816901
"LAYING" 28 "fBodyAccMag std" -0.949042531690141
"LAYING" 28 "fBodyBodyAccJerkMag mean" -0.979687318732394
"LAYING" 28 "fBodyBodyAccJerkMag meanFreq" 0.374273668633803
"LAYING" 28 "fBodyBodyAccJerkMag std" -0.979657231408451
"LAYING" 28 "fBodyBodyGyroJerkMag mean" -0.982765526478873
"LAYING" 28 "fBodyBodyGyroJerkMag meanFreq" 0.242850862323944
"LAYING" 28 "fBodyBodyGyroJerkMag std" -0.981983437605634
"LAYING" 28 "fBodyBodyGyroMag mean" -0.969014444788732
"LAYING" 28 "fBodyBodyGyroMag meanFreq" -0.0465567390414085
"LAYING" 28 "fBodyBodyGyroMag std" -0.96002383915493
"LAYING" 28 "fBodyGyro mean X" -0.971949211126761
"LAYING" 28 "fBodyGyro mean Y" -0.973669098591549
"LAYING" 28 "fBodyGyro mean Z" -0.976164852112676
"LAYING" 28 "fBodyGyro meanFreq X" 0.00656792310211268
"LAYING" 28 "fBodyGyro meanFreq Y" 0.0154847631971831
"LAYING" 28 "fBodyGyro meanFreq Z" 0.131970584167183
"LAYING" 28 "fBodyGyro std X" -0.977203498309859
"LAYING" 28 "fBodyGyro std Y" -0.970627806901408
"LAYING" 28 "fBodyGyro std Z" -0.978357126056338
"LAYING" 28 "tBodyAcc mean X" 0.269780085577465
"LAYING" 28 "tBodyAcc mean Y" -0.0168462006729577
"LAYING" 28 "tBodyAcc mean Z" -0.107006279704225
"LAYING" 28 "tBodyAcc std X" -0.972960567323944
"LAYING" 28 "tBodyAcc std Y" -0.944792875211268
"LAYING" 28 "tBodyAcc std Z" -0.953476700140845
"LAYING" 28 "tBodyAccJerk mean X" 0.077908974656338
"LAYING" 28 "tBodyAccJerk mean Y" 0.00706867100408451
"LAYING" 28 "tBodyAccJerk mean Z" -0.000143542544507042
"LAYING" 28 "tBodyAccJerk std X" -0.981489017183099
"LAYING" 28 "tBodyAccJerk std Y" -0.976960542816901
"LAYING" 28 "tBodyAccJerk std Z" -0.98281300056338
"LAYING" 28 "tBodyAccJerkMag mean" -0.981607627887324
"LAYING" 28 "tBodyAccJerkMag std" -0.980126745352113
"LAYING" 28 "tBodyAccMag mean" -0.953021411126761
"LAYING" 28 "tBodyAccMag std" -0.948257993521127
"LAYING" 28 "tBodyGyro mean X" -0.0234756467113239
"LAYING" 28 "tBodyGyro mean Y" -0.0944580192535211
"LAYING" 28 "tBodyGyro mean Z" 0.111440490309859
"LAYING" 28 "tBodyGyro std X" -0.975893061830986
"LAYING" 28 "tBodyGyro std Y" -0.971484336197183
"LAYING" 28 "tBodyGyro std Z" -0.976200771267606
